video_id,title,published_at,fetched_at,view_count,like_count,comment_count,duration,duration_seconds,has_shorts_hashtag,is_short,is_live_broadcast,live_broadcast_status,description,thumbnail_url,video_url
DtSSkyyCdiE,ストリーミングハート / Reol(れをる) Cover,2014-11-23 15:56:27+00:00,2026-03-05T01:55:21.552603,7737950,57871,987,PT3M,180,False,False,False,none,"Original by DECO*27 feat Miku Hatsune
https://youtu.be/9DD6JvY06Ok

Covered Vocal : Reol
Mixing Engineer : Giga

niconico　http://www.nicovideo.jp/watch/sm24978835

！Reproduction prohibited./無断転載はご遠慮ください

12/10Release「Upload feat.Vocalist」収録カヴァーです
Official Web Site：http://www.miku-vocalist.com",https://i.ytimg.com/vi/DtSSkyyCdiE/default.jpg,https://www.youtube.com/watch?v=DtSSkyyCdiE
LfephiFN76E,[MV] REOL - No title,2014-10-13 10:05:04+00:00,2026-03-05T01:55:21.552619,79612093,687378,18783,PT4M7S,247,False,False,False,none,"あにょすぺにょすゃゃ（サークル名）です
夏コミ3日目(8月17日)東ラ-32bで頒布予定の
「No title＋」「No title－」収録楽曲です

Amazon：
No title+ http://amzn.to/1sIbYvQ
No title- http://amzn.to/Va6H3Y

Digital：https://t.co/latPbqgTVn
Streaming：https://tf.lnk.to/SMfYA

：：：

Music＆Lyrics,Vocal by Reol
Arranged,Chorus by Giga
Movie,Chorus by Okiku

REOL - No title

ずっと夢見てた僕になれたかな とうに帰れないとこまで来たみたい
自分の足で二段飛ばしてそうもっと先へ駆けていけるはずだからrun away
深くなる傷を縫い付け 繋ぐパス軸に廻りだす
慣れた痛み、焦る呼吸とビート 気付かないふりしてまた一人

何が正当？ないな永劫 誰が間違った対価払うの
あんたが嫌いなあいつはきっとただ「それだけ」で不正解なんだ
０点だって提言したって全然納得できない理由も
最前線はいつだってここだった 最善策は最初からなかった

緩やかに崩れ壊れてく
ゆるりゆるり首を締めるように昨日までの僕が殺されていく
緩やかに離れ離れ飽く
ぐらりんり君にきこえるのは僕が知らない声になってく


幼い頃から 気付いたら傍にいた
まるで空気のようだ 僕は君とぎゅっと手を繋いで
楽しいことも涙も 僕は君に話して聞かせた
僕を笑う人や貶す声が聞こえぬように君は歌った

この声を君が受信 また夜毎投影されてく憂い
使い捨てだっていって腐っても止まらないハイファイ、ツァイトガイスト
一周巡る間のたった一瞬だけでも交わる鼓動、音、繋ぐ色
次は僕が君に歌歌うから

緩やかに崩れ壊れてく
ゆるりゆるり首を締めるように昨日までの僕が殺されていく
緩やかに離れ離れ飽く
ぐらりんり君にきこえるのは僕が知らない声になってく


いつか君に届くかな いやそんな日はきっと来ないだろうな
声も体も持たぬ君に 救われた何億人の一人
赤青合わせ彩った音で世界が溢れた
巡り巡り出会ったこの音を聴くすべてが「　　　」

緩やかに崩れ壊れてく
ゆるりゆるり首を締めるように昨日までの僕が殺されていく
緩やかに離れ離れ飽く
ぐらりんり君にきこえるのは僕が知らない声になってく",https://i.ytimg.com/vi/LfephiFN76E/default.jpg,https://www.youtube.com/watch?v=LfephiFN76E
qYAmduGAwBQ,【鏡音リン・レン】おこちゃま戦争【オリジナル】,2014-10-06 10:01:31+00:00,2026-03-05T01:55:21.552630,19688480,281819,4162,PT3M34S,214,False,False,False,none,"Music,Arrange : Giga
Lyrics : Reol
Illust : △○□×
Movie : Okiku

niconico http://www.nicovideo.jp/watch/sm22349544",https://i.ytimg.com/vi/qYAmduGAwBQ/default.jpg,https://www.youtube.com/watch?v=qYAmduGAwBQ
ckXMvrFlmKY,レッド・パージ！！！ / Reol(れをる) Cover,2014-10-02 18:39:05+00:00,2026-03-05T01:55:21.552640,6494919,42635,1051,PT5M46S,346,False,False,False,none,"Original by Music&Lyrics:P.I.N.A feat Rin Kagamine,Len Kagamine
https://youtu.be/7TtvPQmtyBU

Covered Vocal : Reol 
Mixing Engineer : Soraru
Encode:Okiku

niconico　http://www.nicovideo.jp/watch/sm24604247",https://i.ytimg.com/vi/ckXMvrFlmKY/default.jpg,https://www.youtube.com/watch?v=ckXMvrFlmKY
UC_qla6FQwM,[MV] REOL - ヒビカセ / Hibikase,2014-09-23 15:13:25+00:00,2026-03-05T01:55:21.552656,46931813,389465,7464,PT4M16S,256,False,False,False,none,"あにょすぺにょすゃゃ（サークル名）です
夏コミ3日目(8月17日)東ラ-32bで頒布予定の
「No title＋」「No title－」収録楽曲です

Amazon：
No title+ http://amzn.to/1sIbYvQ
No title- http://amzn.to/Va6H3Y

Digital：https://t.co/latPbqgTVn
Streaming：https://tf.lnk.to/SMfYA

：：：

Lyrics,Vocal by Reol
Music,Arrange by Giga
Illust by Key Mochizuki
Movie by Okiku

：：：

REOL - ヒビカセ / Hibikase

真夜中に告ぐ 音の警告 協和音に酔う 午前零時   
あなたが触れる 光 増す熱 指先に踊らされ

感覚 即 体感
寝静まる夜 二人だけの密
体感 即 快感
重なる波形に魅了されていく

忘れないでね わたしの声を
画面越しでいい ちゃんと愛して
ヴァーチャルだって 突き放さないで
あなたの音に まだ溺れていたい

覚えていてね わたしの声を
あなたがくれた この身すべてを
見つめ合う あなたと二人
重ねた息と音とヒビカセ


真夜中に問う 冷え切った熱
待ち続けてる 午前零時
鏡写しに飽和していく
知らない音が伝う

感覚 即 体感
寝静まる夜と息遣い揃う
体感 即 快感
錆びたロジック 「今一度」を焦がれる

忘れないでね わたしの声を
次元も越えて 飛ばすシグナル
ヴァーチャルだなんて言わないで
あなたの音に まだ愛されていたい

覚えていてね わたしの声を
あなたがくれた この身すべてを
言の葉と初の音が交わる
この息と音とヒビカセ

あなたの生んだ音に ただ恋をしていたの
悲しみ怒り甘心 すべて打ち鳴らす


絶えず叫ぶ 声連ねる
余熱交ぜる 愛、絶 艶めく


魅了されていく

忘れないでね わたしの声を
画面越しでいい ちゃんと愛して
ヴァーチャルだって 突き放さないで
あなたの音に まだ溺れていたい

覚えていてね わたしの声を
あなたがくれた この身すべてを
見つめ合う あなたと二人
重ねた息と音を響かせ

あなたの初の音　この声聴かせ 
オトヒビカセ",https://i.ytimg.com/vi/UC_qla6FQwM/default.jpg,https://www.youtube.com/watch?v=UC_qla6FQwM
TkroHwQYpFE,【初音ミク】 ヒビカセ 【オリジナル】,2014-09-23 15:09:44+00:00,2026-03-05T01:55:21.552672,30340568,309226,6855,PT4M16S,256,False,False,False,none,"あにょすぺにょすゃゃ（サークル名）です
夏コミ3日目(8月17日)東ラ-32bで頒布予定の
「No title＋」「No title－」収録楽曲です

Amazon：
No title+ http://amzn.to/1sIbYvQ
No title- http://amzn.to/Va6H3Y

Digital：https://t.co/latPbqgTVn
Streaming：https://tf.lnk.to/SMfYA

：：：

Lyrics by Reol
Music,Arrange by Giga
Illust by Key Mochizuki
Movie by Okiku

：：：

REOL - ヒビカセ / Hibikase

真夜中に告ぐ 音の警告 協和音に酔う 午前零時   
あなたが触れる 光 増す熱 指先に踊らされ

感覚 即 体感
寝静まる夜 二人だけの密
体感 即 快感
重なる波形に魅了されていく

忘れないでね わたしの声を
画面越しでいい ちゃんと愛して
ヴァーチャルだって 突き放さないで
あなたの音に まだ溺れていたい

覚えていてね わたしの声を
あなたがくれた この身すべてを
見つめ合う あなたと二人
重ねた息と音とヒビカセ


真夜中に問う 冷え切った熱
待ち続けてる 午前零時
鏡写しに飽和していく
知らない音が伝う

感覚 即 体感
寝静まる夜と息遣い揃う
体感 即 快感
錆びたロジック 「今一度」を焦がれる

忘れないでね わたしの声を
次元も越えて 飛ばすシグナル
ヴァーチャルだなんて言わないで
あなたの音に まだ愛されていたい

覚えていてね わたしの声を
あなたがくれた この身すべてを
言の葉と初の音が交わる
この息と音とヒビカセ

あなたの生んだ音に ただ恋をしていたの
悲しみ怒り甘心 すべて打ち鳴らす


絶えず叫ぶ 声連ねる
余熱交ぜる 愛、絶 艶めく


魅了されていく

忘れないでね わたしの声を
画面越しでいい ちゃんと愛して
ヴァーチャルだって 突き放さないで
あなたの音に まだ溺れていたい

覚えていてね わたしの声を
あなたがくれた この身すべてを
見つめ合う あなたと二人
重ねた息と音を響かせ

あなたの初の音　この声聴かせ 
オトヒビカセ",https://i.ytimg.com/vi/TkroHwQYpFE/default.jpg,https://www.youtube.com/watch?v=TkroHwQYpFE
ScKuza3I1_Q,ようかい体操第一  / Reol(れをる)+お菊 Cover,2014-08-29 08:20:01+00:00,2026-03-05T01:55:21.552682,1023813,12269,416,PT1M35S,95,False,False,False,none,"Original by dream5

Covered Vocal : Reol,Okiku
Mixing Engineer : Taramassu

niconico http://www.nicovideo.jp/watch/sm24345489",https://i.ytimg.com/vi/ScKuza3I1_Q/default.jpg,https://www.youtube.com/watch?v=ScKuza3I1_Q
-RGctbcrfk8,C86 / No title -XFD-,2014-08-10 06:00:08+00:00,2026-03-05T01:55:21.552695,579996,10339,494,PT5M51S,351,False,False,False,none,"あにょすぺにょすゃゃ(サークル名)です
C86 3日目('14/8/17)東ラ-32bにて頒布するアルバム
「No title＋」「No title－」のXFDです

Amazon：
No title+ http://amzn.to/1sIbYvQ
No title- http://amzn.to/Va6H3Y

Digital：https://t.co/latPbqgTVn
Streaming：https://tf.lnk.to/SMfYA

：：：

All produced by ANYO'S PENYO'S YAYA
Music＆Lyric,Vocal by Reol(@RRReol)
Music＆Arranged by Giga(@GigaMozuku)
Movie＆CD Design by Okiku(@__Lizel)

Guest Art Work by Key Mochiduki(@key_999)
Special Thanks nqrse(#3),L.Petty(#9),△○□×(#10)",https://i.ytimg.com/vi/-RGctbcrfk8/default.jpg,https://www.youtube.com/watch?v=-RGctbcrfk8
9eyyhtOrKPI,[MV] REOL - drop pop candy,2014-07-19 06:46:18+00:00,2026-03-05T01:55:21.552711,44635797,476784,13326,PT3M48S,228,False,False,False,none,"あにょすぺにょすゃゃ（サークル名）です
夏コミ3日目(8月17日)東ラ-32bで頒布予定の
「No title＋」「No title－」収録楽曲です

Amazon：
No title+ http://amzn.to/1sIbYvQ
No title- http://amzn.to/Va6H3Y

Digital：https://t.co/latPbqgTVn
Streaming：https://tf.lnk.to/SMfYA

：：：

Lyrics,Vocal by Reol
Music,Arrange by Giga
Illust by Key Mochizuki
Movie by Okiku

：：：

REOL - drop pop candy

雨降りでも傘はささないの
(初めましてと猫は鳴く)
お気に入りのヒールを濡らすの

何気ないような日常が今ほら
変わりたいと藍色に染まりだす
水たまりに映る一秒間
ただ一度この目で見てみたいだけなの

踊るよ 世界が 揺らいで 廻るの！
届くよ 速度を上げて

駆け出したいの 明日まで ひとっ飛び
昨日の彼も 朝焼けもいないけど それでいいの

ずっと続いてく きっと進んでる
もっと愛してる！ 日々を君を
いっそ七転んで 何回起き上がって
そうやってまた今日を想い合えてる

頬を伝う彼女の雫は
(みてみぬふり猫は鳴く)
俯いたsink 退屈並べた

優しさで紡がれた嘘でも
悲しみに彩られた実でも
水たまりに騒ぐ雨粒の
ふちをそっと指先でなぞるよう

描いて 奏でて きらめく 願いが 叶うよ！
届くよ 高度を上げて

駆け抜けたいの 宇宙まで ひとっ飛び
浮かべた星も 月にも会えないけど それでいいの

ずっと続いてく きっと進んでる
もっと愛してる！ 日々と君と
いっそうずくまって 何回泣きじゃくって
そうやってまた今日と巡りあえてる

僕を照らしてブルームーン
長い夢からもう覚めた
明日の方角へ連れてってよ！
速度を上げて

駆け出したいの 明日まで ひとっ飛び
昨日の彼も 夕焼けもいないけど それでいいの

ずっと続いてく きっと進んでる
もっと愛してる！ 日々も君も
いっそ七転んで 何回起き上がって
そうやってまた今日も巡り合えてる
想い合っていく これからずっと",https://i.ytimg.com/vi/9eyyhtOrKPI/default.jpg,https://www.youtube.com/watch?v=9eyyhtOrKPI
4sq2lPNxi7M,【Rin＊Luka】drop pop candy【オリジナル】,2014-07-19 06:41:54+00:00,2026-03-05T01:55:21.552727,11093091,196977,5145,PT3M48S,228,False,False,False,none,"あにょすぺにょすゃゃ（サークル名）です
夏コミ3日目(8月17日)東ラ-32bで頒布予定の
「No title＋」「No title－」収録楽曲です

niconico：http://www.nicovideo.jp/watch/sm24029703

Amazon：
No title+ http://amzn.to/1sIbYvQ
No title- http://amzn.to/Va6H3Y

Digital：https://t.co/latPbqgTVn
Streaming：https://tf.lnk.to/SMfYA

：：：

Lyrics,Vocal by Reol
Music,Arrange by Giga
Illust by Key Mochizuki
Movie by Okiku

：：：

REOL - drop pop candy

雨降りでも傘はささないの
(初めましてと猫は鳴く)
お気に入りのヒールを濡らすの

何気ないような日常が今ほら
変わりたいと藍色に染まりだす
水たまりに映る一秒間
ただ一度この目で見てみたいだけなの

踊るよ 世界が 揺らいで 廻るの！
届くよ 速度を上げて

駆け出したいの 明日まで ひとっ飛び
昨日の彼も 朝焼けもいないけど それでいいの

ずっと続いてく きっと進んでる
もっと愛してる！ 日々を君を
いっそ七転んで 何回起き上がって
そうやってまた今日を想い合えてる

頬を伝う彼女の雫は
(みてみぬふり猫は鳴く)
俯いたsink 退屈並べた

優しさで紡がれた嘘でも
悲しみに彩られた実でも
水たまりに騒ぐ雨粒の
ふちをそっと指先でなぞるよう

描いて 奏でて きらめく 願いが 叶うよ！
届くよ 高度を上げて

駆け抜けたいの 宇宙まで ひとっ飛び
浮かべた星も 月にも会えないけど それでいいの

ずっと続いてく きっと進んでる
もっと愛してる！ 日々と君と
いっそうずくまって 何回泣きじゃくって
そうやってまた今日と巡りあえてる

僕を照らしてブルームーン
長い夢からもう覚めた
明日の方角へ連れてってよ！
速度を上げて

駆け出したいの 明日まで ひとっ飛び
昨日の彼も 夕焼けもいないけど それでいいの

ずっと続いてく きっと進んでる
もっと愛してる！ 日々も君も
いっそ七転んで 何回起き上がって
そうやってまた今日も巡り合えてる
想い合っていく これからずっと",https://i.ytimg.com/vi/4sq2lPNxi7M/default.jpg,https://www.youtube.com/watch?v=4sq2lPNxi7M
OqeRY0uYc18,abnormalize / Reol(れをる) Band Arrange Cover,2014-07-12 13:00:35+00:00,2026-03-05T01:55:21.552738,2376376,21761,611,PT3M42S,222,False,False,False,none,"！Reproduction prohibited./無断転載はご遠慮ください

Original by 凛として時雨
Covered Vocal:Reol  MAD Movie:お菊
Guitar:中西  Bass:H.J.Freaks  Drums:山葵 from 和楽器バンド


■niconico■ http://www.nicovideo.jp/watch/sm23986776",https://i.ytimg.com/vi/OqeRY0uYc18/default.jpg,https://www.youtube.com/watch?v=OqeRY0uYc18
nCMFMvSmp_I,女子高生チェーンソウデイズ / Reol(れをる) Cover,2014-04-18 12:31:16+00:00,2026-03-05T01:55:21.552749,1854268,13320,226,PT3M37S,217,False,False,False,none,"Original by Music&Lyrics:藤本薪
https://www.nicovideo.jp/watch/sm19109528

Covered Vocal:Reol  Mixing:L.Petty
Illust:Rocoru from HoneyWorks  Movie:Okiku

■niconico■ http://www.nicovideo.jp/watch/sm23350355",https://i.ytimg.com/vi/nCMFMvSmp_I/default.jpg,https://www.youtube.com/watch?v=nCMFMvSmp_I
6HGLeUqoUf8,+♂ver れをる,2014-03-20 14:29:03+00:00,2026-03-05T01:55:21.552767,24673997,365791,10874,PT3M37S,217,False,False,False,none,"Lyrics&Vocal by Reol
Music＆Arranged by Giga
Illust by △○□×
Movie by Okiku

：：：

niconico http://www.nicovideo.jp/watch/sm23133906
アルスマグナ様への書下ろし楽曲です
アルスマグナ公式HP http://ars-magna.jp/

：：：

＋♂ / Plus Danshi

ととと隣のクラス最近ちょっと気になってるあの子
プリティトキメキラメキすまいる「ｷｬﾜｲｲ↑」
いやいやいやいや別に好きとかそんなんじゃないよ？
ただちょっとちょっとちょっと目で追いかけちゃってるだけだってばぁ！
とかいってもうほら君に結構メロメロなんだって
勉強も全然頭に入って来なくてもうやっべー

君に因数分解(されたい！)妄想で公式展開(解！解！)
こうなったら次元の果てまで超えてけれりごー
君ん中直接残さずイってきmaaaaaaath！

pipipiピースで飛ばしますRe:Say一心自制心
ノってくてっテクの波したいたい盛り
なんかなんかなんかなんかドキっとしちゃう
君の君の君の君の ふぁっきん！

見せて見せてもっと見せて見せてちゃんと
見せて魅せてみて ABCDイイやづ
だってガマンちょっとガマンやっぱガマンできない
したいしたい思春期です おとこのこだもん…


さささ三学年の美人で大人で博識やさしい先輩
そんなに顔近づけられたらもうドキドキとまらなくって
Yシャツ襟の隙間チラ見して スカート5cm折ったら最高
見ちゃったが最後「どこみてんのよ！」平手打ち a.k.a ご褒美

今夜のおかずはサンマ？(ノンノン) 
豚肉の生姜焼き？(ノンノン)
Q.先輩に描く放物線 A.上に凸と下に凸
πr2して出した
公式と青春と煩悩 とめらんない本能
俺の×××(shit!shit!) Say Good Bye

pipipiピークで飛ばしますRe:Say一心自制心
ノってくてっテクノBreaking いちぬけアガり
だめだめだめだめクラっとしちゃう
俺の俺の俺の俺の ふぁっきん！

超えて超えてもっと超えて超えて
ちゃんと超えて声あげて ABCDイイやづ
だって聞いてちょっと聞いてやっぱ危険BPM
したいしたい年頃です おとこのこの…

ちょっとだけねぇちょっとだけ見せて
ちょっとだけほら「ちょっと男子～！？」
ちょっとだけねぇちょっとだけ見せて
ちょっとだけ…あとLINEやってる？笑


pipipiピースで飛ばしますRe:Say一心自制心
ノってくてっテクの波したいたい盛り
なんかなんかなんかなんかドキっとしちゃう
君の君の君の君の ふぁっきん！

見せて見せてもっと見せて見せて
ちゃんと見せて魅せてみて ABCDイイやづ
だってガマンちょっとガマンやっぱガマンできない
したいしたい思春期です おとこのこだもん！

M・O・Z・U・K・U　HIJIKI！",https://i.ytimg.com/vi/6HGLeUqoUf8/default.jpg,https://www.youtube.com/watch?v=6HGLeUqoUf8
RIA-vEJB1Aw,【鏡音レン君feat.女子】＋♂【オリジナル】,2014-03-20 14:16:08+00:00,2026-03-05T01:55:21.552784,27080381,533429,14764,PT3M37S,217,False,False,False,none,"Lyrics by Reol
Music＆Arranged by Giga
Illust by △○□×
Movie by Okiku

：：：

niconico http://www.nicovideo.jp/watch/sm23133906
アルスマグナ様への書下ろし楽曲です
アルスマグナ公式HP http://ars-magna.jp/

：：：

＋♂ / Plus Danshi

ととと隣のクラス最近ちょっと気になってるあの子
プリティトキメキラメキすまいる「ｷｬﾜｲｲ↑」
いやいやいやいや別に好きとかそんなんじゃないよ？
ただちょっとちょっとちょっと目で追いかけちゃってるだけだってばぁ！
とかいってもうほら君に結構メロメロなんだって
勉強も全然頭に入って来なくてもうやっべー

君に因数分解(されたい！)妄想で公式展開(解！解！)
こうなったら次元の果てまで超えてけれりごー
君ん中直接残さずイってきmaaaaaaath！

pipipiピースで飛ばしますRe:Say一心自制心
ノってくてっテクの波したいたい盛り
なんかなんかなんかなんかドキっとしちゃう
君の君の君の君の ふぁっきん！

見せて見せてもっと見せて見せてちゃんと
見せて魅せてみて ABCDイイやづ
だってガマンちょっとガマンやっぱガマンできない
したいしたい思春期です おとこのこだもん…


さささ三学年の美人で大人で博識やさしい先輩
そんなに顔近づけられたらもうドキドキとまらなくって
Yシャツ襟の隙間チラ見して スカート5cm折ったら最高
見ちゃったが最後「どこみてんのよ！」平手打ち a.k.a ご褒美

今夜のおかずはサンマ？(ノンノン) 
豚肉の生姜焼き？(ノンノン)
Q.先輩に描く放物線 A.上に凸と下に凸
πr2して出した
公式と青春と煩悩 とめらんない本能
俺の×××(shit!shit!) Say Good Bye

pipipiピークで飛ばしますRe:Say一心自制心
ノってくてっテクノBreaking いちぬけアガり
だめだめだめだめクラっとしちゃう
俺の俺の俺の俺の ふぁっきん！

超えて超えてもっと超えて超えて
ちゃんと超えて声あげて ABCDイイやづ
だって聞いてちょっと聞いてやっぱ危険BPM
したいしたい年頃です おとこのこの…

ちょっとだけねぇちょっとだけ見せて
ちょっとだけほら「ちょっと男子～！？」
ちょっとだけねぇちょっとだけ見せて
ちょっとだけ…あとLINEやってる？笑


pipipiピースで飛ばしますRe:Say一心自制心
ノってくてっテクの波したいたい盛り
なんかなんかなんかなんかドキっとしちゃう
君の君の君の君の ふぁっきん！

見せて見せてもっと見せて見せて
ちゃんと見せて魅せてみて ABCDイイやづ
だってガマンちょっとガマンやっぱガマンできない
したいしたい思春期です おとこのこだもん！

M・O・Z・U・K・U　HIJIKI！",https://i.ytimg.com/vi/RIA-vEJB1Aw/default.jpg,https://www.youtube.com/watch?v=RIA-vEJB1Aw
p-o_bMkzOW0,[MV] LUVORATORRRRRY! ver Reol(れをる) feat.nqrse,2014-03-09 09:36:26+00:00,2026-03-05T01:55:21.552806,92092502,776256,17557,PT3M26S,206,False,False,False,none,"17.10.11リリース、REOL「エンドレスEP」収録　https://itunes.apple.com/jp/album/id1290128838?l=ja&ls=1&app=itunes 

! There were some mistakes in this movie.
! 映像内の歌詞テロップミスがございます。

Music&Lyrics,Vocal by Reol
Music&Arranged by Giga
Featuring Rap by nqrse

：：：

REOL - LUVORATORRRRRY!

振り切ったメータープログラミング
「好き」なんてねお決まりの文句
ボルト？ナット？そんなんじゃBad！
君に視線 戦況は危険！

高鳴ってく鼓動 射止めてよyou know？
色仕掛けのフロウでおとすのよメロウ
君君だけSICKさせちゃうverse KICK！
ねぇこっち向いてGive us kiss！

嘘つきな唇で もっとあたしを騙してみせてよ
君じゃなきゃヤダなんて ワガママももっと言わせて？

[Reol verse]
Q.トレンドは？ A.勿論 You＆I yes!
ご名答 名はもう宇宙にだって！
全思想 射抜く電子脳、制御
逸らすフォーカスも捕獲トラップ

[nqrse verse]
君と2人で秘密の Danse!
耳凝らしてListen up！ Clap！
「意味もなく息漏らすくらいなら踊ろう」
恋はまるでfree fall


恋は連覇、百戦錬磨とか
嘘ついて嘯いて傾いてfall down
君はいつも通りの困り顔向けて
「はいはい」「ちょっと聞いてるの！？」
でもそんなとこも憎めないから
一枚上な君にうたれちゃうから
言い返せない とても言えない！
君に見せる怒ったface は fake

Wow...yeah...Wow...

もっとあたしに縋ってよ　More More　欲しがってよ
(Love me Love me Love me Do!)
(Give me Give me Give me Hug!)
もっとあたしに困ってよ　Wanna Wanna Be　せがんでよ
(Love me Love me Love me Do!)
(Give me Give me Give me Hug!)

Love Me Baby Baby
Give Me Very Very
息吐く間もないほどにどうぞやっちゃって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down

Love Me Baby Baby
Give Me Very Very
息もできないようなやつかましてやって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down

あたしの声をもっと聴いて
君の言葉で惑わせてよBaby
プログラムされたんじゃ意味がない
欲しいのはI(あたし)だけに向けた「愛」
強がってばっかなのmy mind
ほんとは気付いてんでしょ？my Daring
エンタルピー変わって「Why!?」もうわかんないよ
ただ君が傍にいればいいのに…

[nqrse verse]
もうバックアップ無視で大人のコマンドPush
一生増すコアの電圧　オーバークロック
全部好みのパーツにカスタマイズ
した俺にGirlsからの微かな合図
とっくにcrazy　空の頭の中で不定期
に起こりうるイベント　爆音散らすracing
メーターなんてもう振り切ってる
この胸の鼓動 like a boomin'system

Love Me Baby Baby
Give Me Very Very
息吐く間もないほどにどうぞやっちゃって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down

Love Me Baby Baby
Give Me Very Very
息もできないようなやつかましてやって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down",https://i.ytimg.com/vi/p-o_bMkzOW0/default.jpg,https://www.youtube.com/watch?v=p-o_bMkzOW0
LHdlw9F3KP4,【GUMI&RINオリジナル】LUVORATORRRRRY!【ボカラボ】,2014-02-22 09:07:44+00:00,2026-03-05T01:55:21.552827,3225507,62331,1284,PT3M28S,208,False,False,False,none,"! There were some mistakes in this movie.
! 映像内の歌詞テロップミスがございます。

Music&Lyrics,Vocal by Reol
Music&Arranged by Giga

：：：

LUVORATORRRRRY!

振り切ったメータープログラミング
「好き」なんてねお決まりの文句
ボルト？ナット？そんなんじゃBad！
君に視線 戦況は危険！

高鳴ってく鼓動 射止めてよyou know？
色仕掛けのフロウでおとすのよメロウ
君君だけSICKさせちゃうverse KICK！
ねぇこっち向いてGive us kiss！

嘘つきな唇で もっとあたしを騙してみせてよ
君じゃなきゃヤダなんて ワガママももっと言わせて？

[Reol verse]
Q.トレンドは？ A.勿論 You＆I yes!
ご名答 名はもう宇宙にだって！
全思想 射抜く電子脳、制御
逸らすフォーカスも捕獲トラップ

[nqrse verse]
君と2人で秘密の Danse!
耳凝らしてListen up！ Clap！
「意味もなく息漏らすくらいなら踊ろう」
恋はまるでfree fall


恋は連覇、百戦錬磨とか
嘘ついて嘯いて傾いてfall down
君はいつも通りの困り顔向けて
「はいはい」「ちょっと聞いてるの！？」
でもそんなとこも憎めないから
一枚上な君にうたれちゃうから
言い返せない とても言えない！
君に見せる怒ったface は fake

Wow...yeah...Wow...

もっとあたしに縋ってよ　More More　欲しがってよ
(Love me Love me Love me Do!)
(Give me Give me Give me Hug!)
もっとあたしに困ってよ　Wanna Wanna Be　せがんでよ
(Love me Love me Love me Do!)
(Give me Give me Give me Hug!)

Love Me Baby Baby
Give Me Very Very
息吐く間もないほどにどうぞやっちゃって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down

Love Me Baby Baby
Give Me Very Very
息もできないようなやつかましてやって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down

あたしの声をもっと聴いて
君の言葉で惑わせてよBaby
プログラムされたんじゃ意味がない
欲しいのはI(あたし)だけに向けた「愛」
強がってばっかなのmy mind
ほんとは気付いてんでしょ？my Daring
エンタルピー変わって「Why!?」もうわかんないよ
ただ君が傍にいればいいのに…

[nqrse verse]
もうバックアップ無視で大人のコマンドPush
一生増すコアの電圧　オーバークロック
全部好みのパーツにカスタマイズ
した俺にGirlsからの微かな合図
とっくにcrazy　空の頭の中で不定期
に起こりうるイベント　爆音散らすracing
メーターなんてもう振り切ってる
この胸の鼓動 like a boomin'system

Love Me Baby Baby
Give Me Very Very
息吐く間もないほどにどうぞやっちゃって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down

Love Me Baby Baby
Give Me Very Very
息もできないようなやつかましてやって

Beasty Gimmick Gimmick
Knock Out Gimmi Gimmi
このまま壊されたいKnock Down",https://i.ytimg.com/vi/LHdlw9F3KP4/default.jpg,https://www.youtube.com/watch?v=LHdlw9F3KP4
sg6FzveEYr8,DOGS / Reol(れをる)+96猫 Cover,2014-02-21 18:07:12+00:00,2026-03-05T01:55:21.552838,3090195,23578,487,PT3M58S,238,False,False,False,none,"Original by Music&Lyrics:yukkedolce
https://youtu.be/wopI3ZeMyXQ

Covered Vocal:Reol,96猫  Mixing:Giga
Illust:砂糖イルノ  Movie:Okiku

！Reproduction prohibited./無断転載はご遠慮ください",https://i.ytimg.com/vi/sg6FzveEYr8/default.jpg,https://www.youtube.com/watch?v=sg6FzveEYr8
N96FtqmeFNk,毒占欲 / Reol(れをる) Cover,2014-02-21 09:34:11+00:00,2026-03-05T01:55:21.552848,4369599,27030,434,PT4M29S,269,False,False,False,none,"Original by DECO*27
https://youtu.be/3bEikMqDd3M

Covered Vocal:Reol
Mixing Engineer:Giga　

！Reproduction prohibited./無断転載はご遠慮ください",https://i.ytimg.com/vi/N96FtqmeFNk/default.jpg,https://www.youtube.com/watch?v=N96FtqmeFNk
K3G00S1vaw8,サイバーサンダーサイダー / Reol(れをる) Cover,2014-02-09 15:41:55+00:00,2026-03-05T01:55:21.552859,3721577,26287,544,PT3M23S,203,False,False,False,none,"！Reproduction prohibited./無断転載はご遠慮ください

Original by EZFG
https://www.nicovideo.jp/watch/sm15440067

Coverd Vocal:Reol
Mixing:Giga",https://i.ytimg.com/vi/K3G00S1vaw8/default.jpg,https://www.youtube.com/watch?v=K3G00S1vaw8
